,id,type,x,y,name,artist_name,interaction
87,746,user,30.45501136779785,5.666665077209473,u746,,
88,756,user,-3.6018128395080566,22.85386085510254,u756,,
89,763,user,-19.010786056518555,24.338119506835934,u763,,
90,771,user,-6.724543571472168,15.294617652893065,u771,,
91,776,user,-2.9657182693481445,22.55564117431641,u776,,
92,779,user,22.407190322875977,-10.693452835083008,u779,,
93,784,user,19.94033432006836,-34.1778564453125,u784,,
94,787,user,22.384431838989254,-10.182479858398438,u787,,
95,796,user,25.331485748291016,39.6308479309082,u796,,
96,803,user,26.83771324157715,-14.882694244384766,u803,,
97,805,user,22.10124397277832,-12.185547828674315,u805,,
98,806,user,-12.692927360534668,22.55537223815918,u806,,
99,810,user,-6.982084274291992,32.53971481323242,u810,,
100,817,user,19.992023468017575,-8.332306861877441,u817,,
101,822,user,20.26484489440918,-24.949398040771484,u822,,
102,832,user,47.05488586425781,7.47206449508667,u832,,
103,842,user,-4.1000590324401855,24.97964096069336,u842,,
104,906,user,-6.81475305557251,23.33496856689453,u906,,
105,908,user,34.020126342773445,-17.08709716796875,u908,,
106,938,user,21.500673294067386,-7.343287467956543,u938,,
107,939,user,-3.3166511058807373,23.91107749938965,u939,,
108,953,user,-12.36569881439209,20.026233673095703,u953,,
109,959,user,-7.032866477966309,23.780963897705078,u959,,
110,961,user,33.034927368164055,-7.972069263458253,u961,,
111,973,user,11.213726997375488,-19.30323982238769,u973,,
112,978,user,23.0738468170166,-16.952056884765625,u978,,
113,988,user,37.63055419921875,26.835023880004886,u988,,
114,995,user,38.02713394165039,31.80023956298828,u995,,
115,1010,user,30.99733161926269,-15.030922889709473,u1010,,
116,1034,user,31.367631912231445,-8.237380027770996,u1034,,
117,1047,user,20.740854263305664,-17.855064392089844,u1047,,
118,1062,user,-5.590607166290283,22.60805702209473,u1062,,
119,1072,user,21.974992752075195,-13.058526039123535,u1072,,
120,1098,user,35.05886459350586,2.5050551891326904,u1098,,
121,1099,user,23.97971534729004,-14.899362564086914,u1099,,
122,1107,user,-1.6443780660629272,38.74834442138672,u1107,,
123,1112,user,38.05292892456055,-10.538118362426758,u1112,,
124,1128,user,15.308018684387207,-17.596952438354492,u1128,,
125,1130,user,14.687542915344238,4.895237445831299,u1130,,
126,1135,user,31.92267990112305,2.7782108783721924,u1135,,
127,1147,user,-3.142005920410156,24.30385971069336,u1147,,
128,1155,user,12.884065628051758,44.9283447265625,u1155,,
129,1157,user,27.40710830688477,-17.30400276184082,u1157,,
130,1170,user,19.262638092041016,20.39520835876465,u1170,,
131,1176,user,23.8812198638916,-15.156932830810547,u1176,,
132,1181,user,33.35965347290039,-0.3827231824398041,u1181,,
